game_id,name,platform_name,follow_count,hype_count,critic_rating_value,critic_rating_count,user_rating_value,user_rating_count
18279,BattleTech,Mac,22,9,82.2500,9,80.1444,26
9772,And Yet It Moves,Linux,4,NULL,78.0000,3,73.1891,25
9772,And Yet It Moves,PC (Microsoft Windows),4,NULL,78.0000,3,73.1891,25
9772,And Yet It Moves,Mac,4,NULL,78.0000,3,73.1891,25
9772,And Yet It Moves,iOS,4,NULL,78.0000,3,73.1891,25
8070,Eldritch,Linux,2,NULL,80.6667,3,61.1595,20
8070,Eldritch,PC (Microsoft Windows),2,NULL,80.6667,3,61.1595,20
8070,Eldritch,Mac,2,NULL,80.6667,3,61.1595,20
6291,Virtua Tennis,PC (Microsoft Windows),8,NULL,50.0000,2,88.0717,38
11599,Hylics,PC (Microsoft Windows),2,NULL,NULL,NULL,74.3870,16
683,Europa Universalis III,PC (Microsoft Windows),12,NULL,70.0000,1,86.5711,44
683,Europa Universalis III,Mac,12,NULL,70.0000,1,86.5711,44
7870,Boom Beach,Android,4,NULL,NULL,NULL,60.3753,17
7870,Boom Beach,iOS,4,NULL,NULL,NULL,60.3753,17
1870,Shellshock: Nam '67,PC (Microsoft Windows),5,NULL,60.0000,3,62.7756,12
18870,Championship Manager 4,PC (Microsoft Windows),5,NULL,100.0000,1,89.9077,18
18870,Championship Manager 4,Mac,5,NULL,100.0000,1,89.9077,18
9613,King's Bounty,Mac,4,NULL,NULL,NULL,68.2204,15
158982,Final Fantasy III,PC (Microsoft Windows),1,NULL,80.0000,1,79.3800,11
158982,Final Fantasy III,Android,1,NULL,80.0000,1,79.3800,11
158982,Final Fantasy III,iOS,1,NULL,80.0000,1,79.3800,11
158982,Final Fantasy III,PlayStation 4,1,NULL,80.0000,1,79.3800,11
158982,Final Fantasy III,Nintendo Switch,1,NULL,80.0000,1,79.3800,11
31173,Domina,PC (Microsoft Windows),4,NULL,NULL,NULL,68.4397,22
86504,In Other Waters,PC (Microsoft Windows),3,1,71.0000,5,69.9581,15
86504,In Other Waters,Mac,3,1,71.0000,5,69.9581,15
86504,In Other Waters,Nintendo Switch,3,1,71.0000,5,69.9581,15
121346,Risk: Global Domination,PC (Microsoft Windows),NULL,NULL,NULL,NULL,66.3251,23
121346,Risk: Global Domination,Mac,NULL,NULL,NULL,NULL,66.3251,23
121346,Risk: Global Domination,Android,NULL,NULL,NULL,NULL,66.3251,23
121346,Risk: Global Domination,iOS,NULL,NULL,NULL,NULL,66.3251,23
440,Medieval II: Total War,Linux,60,NULL,90.0000,4,86.6259,192
440,Medieval II: Total War,PC (Microsoft Windows),60,NULL,90.0000,4,86.6259,192
440,Medieval II: Total War,Mac,60,NULL,90.0000,4,86.6259,192
1875,Toribash,Linux,6,NULL,NULL,NULL,68.5297,17
1875,Toribash,PC (Microsoft Windows),6,NULL,NULL,NULL,68.5297,17
1875,Toribash,Mac,6,NULL,NULL,NULL,68.5297,17
9013,Thirty Flights of Loving,PC (Microsoft Windows),11,NULL,90.0000,1,77.2055,32
9013,Thirty Flights of Loving,Mac,11,NULL,90.0000,1,77.2055,32
516,Of Orcs and Men,PC (Microsoft Windows),5,NULL,80.0000,1,72.9678,22
2923,Donkey Kong Country: Tropical Freeze,Nintendo Switch,51,4,85.9412,12,82.8789,139
122649,A Total War Saga: Troy,PC (Microsoft Windows),7,1,76.2500,4,71.8305,18
122649,A Total War Saga: Troy,Mac,7,1,76.2500,4,71.8305,18
12328,Fate/stay night,PC (Microsoft Windows),20,NULL,NULL,NULL,88.2995,47
12328,Fate/stay night,Android,20,NULL,NULL,NULL,88.2995,47
12328,Fate/stay night,iOS,20,NULL,NULL,NULL,88.2995,47
28168,Code Vein,PC (Microsoft Windows),81,49,72.9091,17,70.7974,124
28168,Code Vein,PlayStation 4,81,49,72.9091,17,70.7974,124
28168,Code Vein,Xbox One,81,49,72.9091,17,70.7974,124
2963,Dota 2,Linux,207,NULL,90.5000,5,79.5222,547
2963,Dota 2,PC (Microsoft Windows),207,NULL,90.5000,5,79.5222,547
2963,Dota 2,Mac,207,NULL,90.5000,5,79.5222,547
89,Emperor: Battle for Dune,PC (Microsoft Windows),5,NULL,NULL,NULL,76.7102,17
26766,Xenoblade Chronicles 2,Nintendo Switch,93,8,85.1429,18,90.4586,137
7733,Might and Magic: Book One - The Secret of the Inner Sanctum,Mac,2,NULL,NULL,NULL,69.7782,12
32021,Dungeon Punks,PC (Microsoft Windows),7,NULL,41.0000,1,61.4248,11
32021,Dungeon Punks,PlayStation 4,7,NULL,41.0000,1,61.4248,11
32021,Dungeon Punks,Xbox One,7,NULL,41.0000,1,61.4248,11
46784,Sengoku 3,Linux,1,NULL,NULL,NULL,82.1017,13
46784,Sengoku 3,PC (Microsoft Windows),1,NULL,NULL,NULL,82.1017,13
46784,Sengoku 3,Mac,1,NULL,NULL,NULL,82.1017,13
141192,NEO: The World Ends with You,PC (Microsoft Windows),1,2,84.1667,7,80.5065,16
141192,NEO: The World Ends with You,PlayStation 4,1,2,84.1667,7,80.5065,16
141192,NEO: The World Ends with You,Nintendo Switch,1,2,84.1667,7,80.5065,16
103339,Super Mario Party,Nintendo Switch,40,3,72.9091,12,66.6401,117
2931,Cities in Motion 2,Linux,6,NULL,NULL,NULL,71.9084,12
2931,Cities in Motion 2,PC (Microsoft Windows),6,NULL,NULL,NULL,71.9084,12
2931,Cities in Motion 2,Mac,6,NULL,NULL,NULL,71.9084,12
103315,Just Dance 2019,PlayStation 4,8,3,55.0000,4,67.0115,13
103315,Just Dance 2019,Xbox One,8,3,55.0000,4,67.0115,13
103315,Just Dance 2019,Nintendo Switch,8,3,55.0000,4,67.0115,13
115284,The Legend of Zelda: Link's Awakening,Nintendo Switch,38,13,86.6429,16,83.2225,197
5871,Jurassic Park: Operation Genesis,PC (Microsoft Windows),41,1,74.0000,5,72.1893,38
152354,Mario Party Superstars,Nintendo Switch,2,1,79.3333,8,84.0505,27
119947,NHL 20,PlayStation 4,1,NULL,79.1429,9,79.0094,16
119947,NHL 20,Xbox One,1,NULL,79.1429,9,79.0094,16
4546,WWF WrestleMania: The Arcade Game,PC (Microsoft Windows),2,NULL,NULL,NULL,31.0776,13
35132,LiEat,PC (Microsoft Windows),3,NULL,NULL,NULL,60.8611,11
35132,LiEat,Nintendo Switch,3,NULL,NULL,NULL,60.8611,11
114411,Among the Sleep: Enhanced Edition,Linux,NULL,NULL,NULL,NULL,59.2676,12
114411,Among the Sleep: Enhanced Edition,PC (Microsoft Windows),NULL,NULL,NULL,NULL,59.2676,12
114411,Among the Sleep: Enhanced Edition,Mac,NULL,NULL,NULL,NULL,59.2676,12
114411,Among the Sleep: Enhanced Edition,PlayStation 4,NULL,NULL,NULL,NULL,59.2676,12
114411,Among the Sleep: Enhanced Edition,Xbox One,NULL,NULL,NULL,NULL,59.2676,12
114411,Among the Sleep: Enhanced Edition,Nintendo Switch,NULL,NULL,NULL,NULL,59.2676,12
26500,Toukiden 2,PC (Microsoft Windows),7,1,74.6154,14,79.9896,5
26500,Toukiden 2,PlayStation 4,7,1,74.6154,14,79.9896,5
474,Metal Gear Solid 2: Substance,PC (Microsoft Windows),46,NULL,80.0000,4,87.1362,124
6433,Heart of Darkness,PC (Microsoft Windows),27,NULL,50.0000,0,79.7066,59
192,Maniac Mansion,PC (Microsoft Windows),33,NULL,90.0000,1,86.3773,102
192,Maniac Mansion,Mac,33,NULL,90.0000,1,86.3773,102
1807,Crazy Taxi 3: High Roller,PC (Microsoft Windows),2,NULL,50.0000,2,72.8206,15
105738,Project Warlock,PC (Microsoft Windows),6,NULL,80.0000,3,68.2205,22
105738,Project Warlock,PlayStation 4,6,NULL,80.0000,3,68.2205,22
105738,Project Warlock,Xbox One,6,NULL,80.0000,3,68.2205,22
105738,Project Warlock,Nintendo Switch,6,NULL,80.0000,3,68.2205,22
26768,Disgaea 5 Complete,PC (Microsoft Windows),9,1,90.0000,2,84.5218,19
26768,Disgaea 5 Complete,Nintendo Switch,9,1,90.0000,2,84.5218,19
19875,Football Manager 2016,Linux,3,NULL,83.8000,6,85.3808,26
19875,Football Manager 2016,PC (Microsoft Windows),3,NULL,83.8000,6,85.3808,26
19875,Football Manager 2016,Mac,3,NULL,83.8000,6,85.3808,26
76888,Bayonetta 3,Nintendo Switch,21,27,90.2500,7,79.5511,16
138733,Lacuna,PC (Microsoft Windows),2,2,75.0000,1,66.7464,15
138733,Lacuna,Android,2,2,75.0000,1,66.7464,15
138733,Lacuna,iOS,2,2,75.0000,1,66.7464,15
138733,Lacuna,PlayStation 4,2,2,75.0000,1,66.7464,15
138733,Lacuna,Xbox One,2,2,75.0000,1,66.7464,15
138733,Lacuna,Nintendo Switch,2,2,75.0000,1,66.7464,15
7328,Infamous: First Light,PlayStation 4,53,2,75.8571,9,74.9054,145
786,MechWarrior 4: Vengeance,PC (Microsoft Windows),2,NULL,NULL,NULL,70.3996,11
3004,DLC Quest,PC (Microsoft Windows),7,NULL,NULL,NULL,69.9738,44
3004,DLC Quest,Mac,7,NULL,NULL,NULL,69.9738,44
257,"Warhammer 40,000: Dawn of War",PC (Microsoft Windows),52,NULL,86.2500,5,86.6137,154
767,Kohan: Immortal Sovereigns,Linux,2,NULL,80.0000,1,89.6125,13
767,Kohan: Immortal Sovereigns,PC (Microsoft Windows),2,NULL,80.0000,1,89.6125,13
766,Kohan II: Kings of War,PC (Microsoft Windows),3,NULL,77.5000,3,80.3264,17
135295,Stream Racer,PC (Microsoft Windows),12,5,NULL,NULL,84.7692,15
7018,Infernal,PC (Microsoft Windows),4,NULL,0.0000,7,44.6188,16
2872,Rogue,PC (Microsoft Windows),4,NULL,NULL,NULL,75.0296,16
2872,Rogue,Mac,4,NULL,NULL,NULL,75.0296,16
3872,Dead to Rights,PC (Microsoft Windows),5,NULL,60.0000,1,58.7132,21
2768,"SpongeBob SquarePants: Lights, Camera, Pants!",PC (Microsoft Windows),2,NULL,40.0000,1,63.0330,19
1454,Suikoden II,PC (Microsoft Windows),33,NULL,100.0000,1,91.8553,89
119402,The Witcher 3: Wild Hunt - Complete Edition,PC (Microsoft Windows),33,2,88.0000,12,98.5565,95
119402,The Witcher 3: Wild Hunt - Complete Edition,PlayStation 4,33,2,88.0000,12,98.5565,95
119402,The Witcher 3: Wild Hunt - Complete Edition,Xbox One,33,2,88.0000,12,98.5565,95
119402,The Witcher 3: Wild Hunt - Complete Edition,Nintendo Switch,33,2,88.0000,12,98.5565,95
119402,The Witcher 3: Wild Hunt - Complete Edition,PlayStation 5,33,2,88.0000,12,98.5565,95
2188,Magic 2014: Duels of the Planeswalkers,PC (Microsoft Windows),5,NULL,76.5000,5,74.3339,17
2188,Magic 2014: Duels of the Planeswalkers,Android,5,NULL,76.5000,5,74.3339,17
2188,Magic 2014: Duels of the Planeswalkers,iOS,5,NULL,76.5000,5,74.3339,17
199116,Brotato,PC (Microsoft Windows),1,1,NULL,NULL,77.9897,21
199116,Brotato,Nintendo Switch,1,1,NULL,NULL,77.9897,21
62,The Curse of Monkey Island,PC (Microsoft Windows),108,NULL,NULL,NULL,84.8220,260
62,The Curse of Monkey Island,Mac,108,NULL,NULL,NULL,84.8220,260
11583,Five Nights at Freddy's 4,PC (Microsoft Windows),8,NULL,55.0000,3,69.6987,46
288,Operation Flashpoint: Cold War Crisis,PC (Microsoft Windows),20,NULL,90.0000,1,88.6674,53
11222,Windjammers,PlayStation 4,6,NULL,79.0000,9,82.7351,21
11222,Windjammers,Nintendo Switch,6,NULL,79.0000,9,82.7351,21
36534,Lost Sphear,PC (Microsoft Windows),19,1,66.8182,13,60.0867,10
36534,Lost Sphear,PlayStation 4,19,1,66.8182,13,60.0867,10
36534,Lost Sphear,Nintendo Switch,19,1,66.8182,13,60.0867,10
5623,Severance: Blade of Darkness,PC (Microsoft Windows),16,NULL,90.0000,1,87.4005,35
8330,Gothic 3: Forsaken Gods,PC (Microsoft Windows),1,NULL,NULL,NULL,54.3034,23
5769,Championship Manager: Season 01/02,PC (Microsoft Windows),7,NULL,90.0000,1,84.0702,24
5769,Championship Manager: Season 01/02,Mac,7,NULL,90.0000,1,84.0702,24
125009,Halo 2: Anniversary,PC (Microsoft Windows),3,NULL,80.0000,1,84.2937,36
125009,Halo 2: Anniversary,Xbox One,3,NULL,80.0000,1,84.2937,36
6294,Worms World Party,PC (Microsoft Windows),44,NULL,80.0000,1,83.5240,118
168537,Football Manager 2022,PC (Microsoft Windows),4,1,90.0000,3,84.6946,28
168537,Football Manager 2022,Mac,4,1,90.0000,3,84.6946,28
168537,Football Manager 2022,Xbox One,4,1,90.0000,3,84.6946,28
168537,Football Manager 2022,Nintendo Switch,4,1,90.0000,3,84.6946,28
9461,Stronghold 3,Linux,4,NULL,51.6667,3,46.6656,19
9461,Stronghold 3,PC (Microsoft Windows),4,NULL,51.6667,3,46.6656,19
9461,Stronghold 3,Mac,4,NULL,51.6667,3,46.6656,19
2139,Renegade Ops,PC (Microsoft Windows),12,NULL,87.0000,6,66.9747,27
2904,DuckTales: Remastered,PC (Microsoft Windows),16,NULL,74.8462,14,76.7912,98
2904,DuckTales: Remastered,Android,16,NULL,74.8462,14,76.7912,98
2904,DuckTales: Remastered,iOS,16,NULL,74.8462,14,76.7912,98
75128,Cube Escape: The Mill,Mac,1,NULL,NULL,NULL,69.8062,16
75128,Cube Escape: The Mill,Android,1,NULL,NULL,NULL,69.8062,16
75128,Cube Escape: The Mill,iOS,1,NULL,NULL,NULL,69.8062,16
75130,Cube Escape: Theatre,Mac,2,NULL,NULL,NULL,70.2683,18
75130,Cube Escape: Theatre,Android,2,NULL,NULL,NULL,70.2683,18
75130,Cube Escape: Theatre,iOS,2,NULL,NULL,NULL,70.2683,18
5454,Space Ace,Mac,3,NULL,NULL,NULL,69.9874,12
7966,Dirt Showdown,PC (Microsoft Windows),20,NULL,75.2000,11,68.1193,58
7966,Dirt Showdown,Mac,20,NULL,75.2000,11,68.1193,58
2317,Toki Tori,Linux,1,NULL,80.0000,4,71.2954,14
2317,Toki Tori,PC (Microsoft Windows),1,NULL,80.0000,4,71.2954,14
2317,Toki Tori,Mac,1,NULL,80.0000,4,71.2954,14
2317,Toki Tori,Android,1,NULL,80.0000,4,71.2954,14
2317,Toki Tori,iOS,1,NULL,80.0000,4,71.2954,14
2317,Toki Tori,Nintendo Switch,1,NULL,80.0000,4,71.2954,14
80185,Sega Genesis Classics,PlayStation 4,6,NULL,NULL,NULL,89.7035,13
80185,Sega Genesis Classics,Xbox One,6,NULL,NULL,NULL,89.7035,13
80185,Sega Genesis Classics,Nintendo Switch,6,NULL,NULL,NULL,89.7035,13
139077,Football Manager 2021,PC (Microsoft Windows),5,1,88.3333,4,79.6846,25
139077,Football Manager 2021,Mac,5,1,88.3333,4,79.6846,25
1017,Worms Reloaded,Linux,7,NULL,79.7500,5,76.0909,36
1017,Worms Reloaded,PC (Microsoft Windows),7,NULL,79.7500,5,76.0909,36
1017,Worms Reloaded,Mac,7,NULL,79.7500,5,76.0909,36
22744,Dynamite Headdy,PC (Microsoft Windows),NULL,NULL,NULL,NULL,72.3617,23
8735,Abobo's Big Adventure,PC (Microsoft Windows),2,NULL,NULL,NULL,89.1408,13
8735,Abobo's Big Adventure,Mac,2,NULL,NULL,NULL,89.1408,13
8735,Abobo's Big Adventure,Web browser,2,NULL,NULL,NULL,89.1408,13
2359,Total War: Rome II,PC (Microsoft Windows),48,NULL,71.9091,15,78.2968,153
2359,Total War: Rome II,Mac,48,NULL,71.9091,15,78.2968,153
44102,Total War Saga: Thrones of Britannia,Linux,11,2,76.4286,7,69.9495,11
44102,Total War Saga: Thrones of Britannia,PC (Microsoft Windows),11,2,76.4286,7,69.9495,11
44102,Total War Saga: Thrones of Britannia,Mac,11,2,76.4286,7,69.9495,11
14528,Serena,Linux,6,NULL,NULL,NULL,75.9845,23
14528,Serena,PC (Microsoft Windows),6,NULL,NULL,NULL,75.9845,23
14528,Serena,Mac,6,NULL,NULL,NULL,75.9845,23
3129,Gain Ground,Linux,NULL,NULL,NULL,NULL,70.2639,11
3129,Gain Ground,PC (Microsoft Windows),NULL,NULL,NULL,NULL,70.2639,11
3129,Gain Ground,Mac,NULL,NULL,NULL,NULL,70.2639,11
16033,Vectorman,Linux,3,NULL,NULL,NULL,80.0583,29
16033,Vectorman,PC (Microsoft Windows),3,NULL,NULL,NULL,80.0583,29
16033,Vectorman,Mac,3,NULL,NULL,NULL,80.0583,29
606,Battle Realms,PC (Microsoft Windows),19,NULL,NULL,NULL,77.9792,28
178264,Bad End Theater,Linux,NULL,NULL,NULL,NULL,95.0203,17
178264,Bad End Theater,PC (Microsoft Windows),NULL,NULL,NULL,NULL,95.0203,17
178264,Bad End Theater,Mac,NULL,NULL,NULL,NULL,95.0203,17
178264,Bad End Theater,Android,NULL,NULL,NULL,NULL,95.0203,17
9278,Endless Legend,PC (Microsoft Windows),19,NULL,81.0000,3,68.2025,60
9278,Endless Legend,Mac,19,NULL,81.0000,3,68.2025,60
6405,Gunstar Heroes,Linux,14,NULL,60.0000,1,83.5540,59
6405,Gunstar Heroes,PC (Microsoft Windows),14,NULL,60.0000,1,83.5540,59
6405,Gunstar Heroes,Mac,14,NULL,60.0000,1,83.5540,59
6405,Gunstar Heroes,Android,14,NULL,60.0000,1,83.5540,59
6405,Gunstar Heroes,iOS,14,NULL,60.0000,1,83.5540,59
131970,Fuser,PC (Microsoft Windows),2,1,78.4286,8,75.3693,12
131970,Fuser,PlayStation 4,2,1,78.4286,8,75.3693,12
131970,Fuser,Xbox One,2,1,78.4286,8,75.3693,12
131970,Fuser,Nintendo Switch,2,1,78.4286,8,75.3693,12
19293,Motorsport Manager,Linux,12,1,90.0000,4,85.3640,20
19293,Motorsport Manager,PC (Microsoft Windows),12,1,90.0000,4,85.3640,20
19293,Motorsport Manager,Mac,12,1,90.0000,4,85.3640,20
19293,Motorsport Manager,iOS,12,1,90.0000,4,85.3640,20
19293,Motorsport Manager,Nintendo Switch,12,1,90.0000,4,85.3640,20
936,World Soccer: Winning Eleven 7 International,PC (Microsoft Windows),11,NULL,87.2500,5,77.2876,46
72944,Silkroad Online,PC (Microsoft Windows),NULL,NULL,NULL,NULL,57.7535,16
24493,Fate/Grand Order,Android,17,2,NULL,NULL,97.4959,45
24493,Fate/Grand Order,iOS,17,2,NULL,NULL,97.4959,45
80961,Total War: Three Kingdoms,Linux,11,4,82.1667,11,80.2345,30
80961,Total War: Three Kingdoms,PC (Microsoft Windows),11,4,82.1667,11,80.2345,30
80961,Total War: Three Kingdoms,Mac,11,4,82.1667,11,80.2345,30
18189,Downfall,PC (Microsoft Windows),12,NULL,NULL,NULL,88.2147,28
115789,Boneworks,PC (Microsoft Windows),1,2,NULL,NULL,58.0371,11
1279,Hearthstone,PC (Microsoft Windows),239,8,88.2222,10,78.8177,566
1279,Hearthstone,Mac,239,8,88.2222,10,78.8177,566
1279,Hearthstone,Android,239,8,88.2222,10,78.8177,566
1279,Hearthstone,iOS,239,8,88.2222,10,78.8177,566
125165,Diablo IV,PC (Microsoft Windows),3,65,89.6667,11,77.4603,100
125165,Diablo IV,PlayStation 4,3,65,89.6667,11,77.4603,100
125165,Diablo IV,Xbox One,3,65,89.6667,11,77.4603,100
125165,Diablo IV,PlayStation 5,3,65,89.6667,11,77.4603,100
28028,Total War: Warhammer II,Linux,35,5,87.8750,11,82.2914,71
28028,Total War: Warhammer II,PC (Microsoft Windows),35,5,87.8750,11,82.2914,71
28028,Total War: Warhammer II,Mac,35,5,87.8750,11,82.2914,71
52006,Noita,PC (Microsoft Windows),15,12,80.5000,4,80.8853,52
37063,South Park: Phone Destroyer,Android,6,NULL,55.0000,3,70.0670,12
37063,South Park: Phone Destroyer,iOS,6,NULL,55.0000,3,70.0670,12
103292,Gears 5,PC (Microsoft Windows),59,18,87.8333,17,81.5764,182
103292,Gears 5,Xbox One,59,18,87.8333,17,81.5764,182
1684,Fruit Ninja,PC (Microsoft Windows),13,NULL,83.3333,0,72.2538,80
1684,Fruit Ninja,Android,13,NULL,83.3333,0,72.2538,80
1684,Fruit Ninja,iOS,13,NULL,83.3333,0,72.2538,80
51226,Gangsters 2: Vendetta,PC (Microsoft Windows),5,NULL,NULL,NULL,90.7290,12
8200,Total War: Attila,Linux,16,NULL,76.8000,11,73.4144,61
8200,Total War: Attila,PC (Microsoft Windows),16,NULL,76.8000,11,73.4144,61
8200,Total War: Attila,Mac,16,NULL,76.8000,11,73.4144,61
922,Tribes 2,Linux,6,NULL,84.5000,2,79.9871,12
922,Tribes 2,PC (Microsoft Windows),6,NULL,84.5000,2,79.9871,12
72472,HuniePop 2: Double Date,PC (Microsoft Windows),3,9,NULL,NULL,70.7803,18
72472,HuniePop 2: Double Date,Mac,3,9,NULL,NULL,70.7803,18
199748,20 Minutes Till Dawn,PC (Microsoft Windows),1,NULL,NULL,NULL,68.5744,14
199748,20 Minutes Till Dawn,Mac,1,NULL,NULL,NULL,68.5744,14
199748,20 Minutes Till Dawn,Android,1,NULL,NULL,NULL,68.5744,14
199748,20 Minutes Till Dawn,iOS,1,NULL,NULL,NULL,68.5744,14
9265,Spiral Knights,Linux,4,NULL,51.0000,2,57.6998,23
9265,Spiral Knights,PC (Microsoft Windows),4,NULL,51.0000,2,57.6998,23
9265,Spiral Knights,Mac,4,NULL,51.0000,2,57.6998,23
2442,Commander Keen in Keen Dreams,Linux,7,NULL,58.0000,1,79.4416,20
2442,Commander Keen in Keen Dreams,PC (Microsoft Windows),7,NULL,58.0000,1,79.4416,20
2442,Commander Keen in Keen Dreams,Mac,7,NULL,58.0000,1,79.4416,20
2442,Commander Keen in Keen Dreams,Android,7,NULL,58.0000,1,79.4416,20
2442,Commander Keen in Keen Dreams,Nintendo Switch,7,NULL,58.0000,1,79.4416,20
16369,Golden Axe III,PC (Microsoft Windows),7,NULL,NULL,NULL,78.8980,40
576,DC Universe Online,PC (Microsoft Windows),17,NULL,73.7143,12,64.0614,49
576,DC Universe Online,PlayStation 4,17,NULL,73.7143,12,64.0614,49
576,DC Universe Online,Xbox One,17,NULL,73.7143,12,64.0614,49
576,DC Universe Online,Nintendo Switch,17,NULL,73.7143,12,64.0614,49
3751,Peggle,PC (Microsoft Windows),19,NULL,86.6667,3,73.7011,87
3751,Peggle,Mac,19,NULL,86.6667,3,73.7011,87
3751,Peggle,Android,19,NULL,86.6667,3,73.7011,87
3751,Peggle,iOS,19,NULL,86.6667,3,73.7011,87
20310,Unmechanical: Extended Edition,Linux,3,NULL,70.0000,4,61.0406,14
20310,Unmechanical: Extended Edition,PC (Microsoft Windows),3,NULL,70.0000,4,61.0406,14
20310,Unmechanical: Extended Edition,Mac,3,NULL,70.0000,4,61.0406,14
20310,Unmechanical: Extended Edition,PlayStation 4,3,NULL,70.0000,4,61.0406,14
20310,Unmechanical: Extended Edition,Xbox One,3,NULL,70.0000,4,61.0406,14
9438,The Typing of the Dead: Overkill,PC (Microsoft Windows),4,NULL,70.0000,1,60.0009,14
8774,Grow Home,Linux,24,NULL,78.0000,7,72.1451,86
8774,Grow Home,PC (Microsoft Windows),24,NULL,78.0000,7,72.1451,86
8774,Grow Home,PlayStation 4,24,NULL,78.0000,7,72.1451,86
10128,Rock Band 4,PlayStation 4,9,4,75.7692,15,72.6798,16
10128,Rock Band 4,Xbox One,9,4,75.7692,15,72.6798,16
24423,Pokémon Trading Card Game Online,PC (Microsoft Windows),100,1,NULL,NULL,64.5732,41
24423,Pokémon Trading Card Game Online,Mac,100,1,NULL,NULL,64.5732,41
24423,Pokémon Trading Card Game Online,Android,100,1,NULL,NULL,64.5732,41
24423,Pokémon Trading Card Game Online,iOS,100,1,NULL,NULL,64.5732,41
24423,Pokémon Trading Card Game Online,Web browser,100,1,NULL,NULL,64.5732,41
113109,Marvel Ultimate Alliance 3: The Black Order,Nintendo Switch,7,5,73.8182,14,70.1008,25
1853,Tom Clancy's Rainbow Six: Vegas 2,PC (Microsoft Windows),30,NULL,82.0000,7,77.7040,122
102123,The Vanishing of Ethan Carter Redux,PC (Microsoft Windows),1,NULL,NULL,NULL,78.5214,16
28107,Marvel Contest of Champions,Android,5,NULL,NULL,NULL,69.9901,15
28107,Marvel Contest of Champions,iOS,5,NULL,NULL,NULL,69.9901,15
5139,Scarface: The World Is Yours,PC (Microsoft Windows),19,NULL,78.7500,6,73.3418,43
218,MDK2,PC (Microsoft Windows),20,NULL,90.0000,1,80.6145,57
7139,Ignition,PC (Microsoft Windows),16,NULL,NULL,NULL,88.8312,37
4243,The Incredible Machine,Mac,19,NULL,NULL,NULL,81.2666,39
1306,Medal of Honor: Warfighter,PC (Microsoft Windows),32,NULL,48.8889,10,63.1468,121
122,Left 4 Dead,PC (Microsoft Windows),160,NULL,84.8571,8,80.2853,577
122,Left 4 Dead,Mac,160,NULL,84.8571,8,80.2853,577
127743,Lake,PC (Microsoft Windows),2,8,66.6667,3,69.2071,36
127743,Lake,PlayStation 4,2,8,66.6667,3,69.2071,36
127743,Lake,Xbox One,2,8,66.6667,3,69.2071,36
127743,Lake,PlayStation 5,2,8,66.6667,3,69.2071,36
422,LEGO Racers,PC (Microsoft Windows),9,NULL,NULL,NULL,65.5862,65
143609,Mario Golf: Super Rush,Nintendo Switch,2,1,74.1429,9,69.9744,13
11708,Hero Siege,Linux,10,NULL,80.0000,1,73.6900,35
11708,Hero Siege,PC (Microsoft Windows),10,NULL,80.0000,1,73.6900,35
11708,Hero Siege,Mac,10,NULL,80.0000,1,73.6900,35
11708,Hero Siege,Android,10,NULL,80.0000,1,73.6900,35
11708,Hero Siege,iOS,10,NULL,80.0000,1,73.6900,35
15455,Ys: The Oath in Felghana,PC (Microsoft Windows),9,NULL,83.0000,4,80.4536,28
75994,Potionomics,PC (Microsoft Windows),2,1,87.0000,1,69.5167,12
202,Sam & Max Hit the Road,Linux,32,NULL,82.6667,4,85.6091,119
202,Sam & Max Hit the Road,PC (Microsoft Windows),32,NULL,82.6667,4,85.6091,119
202,Sam & Max Hit the Road,Mac,32,NULL,82.6667,4,85.6091,119
2270,Canabalt,Linux,1,NULL,NULL,NULL,73.5903,17
2270,Canabalt,PC (Microsoft Windows),1,NULL,NULL,NULL,73.5903,17
2270,Canabalt,Mac,1,NULL,NULL,NULL,73.5903,17
2270,Canabalt,Android,1,NULL,NULL,NULL,73.5903,17
2270,Canabalt,iOS,1,NULL,NULL,NULL,73.5903,17
2270,Canabalt,Web browser,1,NULL,NULL,NULL,73.5903,17
